design_id,emotion,buyer_identity,design_style,composition,color_count,text_present,source
1852,REBELLIOUS,metalhead,vintage,centered stack,1,True,generation_birth
1853,proud,classical musician,retro,badge,2,True,generation_birth
1854,rebellious,guitarist,DISTRESSED,badge,5,True,generation_birth
1855,nostalgic,classical musician,vintage,full bleed,2,True,generation_birth
1856,Proud,vinyl collector,RETRO,centered stack,5,True,generation_birth
1857,chill,country_fan,line art,centered stack,4,True,generation_birth
1858,chill,guitarist,watercolor,badge,3,True,generation_birth
1859,FUNNY,Country Fan,bold graphic,full bleed,2,True,generation_birth
1860,chill,producer,retro,centered stack,2,False,generation_birth
1861,proud,Metalhead,retro,scattered,4,False,generation_birth
1862,rebellious,country fan,watercolor,full bleed,4,True,generation_birth
1863,rebellious,VINYL COLLECTOR,Watercolor,full bleed,5,False,generation_birth
1864,Funny,producer,line_art,scattered,5,True,generation_birth
1865,funny,saxophonist,bold graphic,full bleed,3,False,generation_birth
1866,rebellious,classical_musician,retro,scattered,2,True,generation_birth
1867,proud,country fan,WATERCOLOR,badge,5,True,generation_birth
1868,funny,country fan,watercolor,centered stack,3,True,generation_birth
1869,NOSTALGIC,classical musician,retro,badge,4,True,generation_birth
1870,chill,Producer,distressed,badge,2,True,generation_birth
1871,nostalgic,saxophonist,LINE ART,badge,2,True,generation_birth
1872,Rebellious,guitarist,RETRO,full bleed,4,True,generation_birth
1873,Rebellious,country fan,retro,badge,3,False,generation_birth
1874,NOSTALGIC,country fan,bold graphic,centered stack,6,True,generation_birth
1875,Nostalgic,saxophonist,DISTRESSED,scattered,3,True,generation_birth
1876,REBELLIOUS,country fan,LINE ART,full bleed,4,False,generation_birth
1877,rebellious,guitarist,WATERCOLOR,scattered,3,True,generation_birth
1878,proud,metalhead,BOLD GRAPHIC,centered stack,4,True,generation_birth
1879,rebellious,country fan,LINE ART,centered stack,4,False,generation_birth
1880,rebellious,Country Fan,watercolor,scattered,4,True,generation_birth
1881,chill,guitarist,DISTRESSED,full bleed,6,False,generation_birth
1882,funny,GUITARIST,Retro,badge,4,True,generation_birth
1883,funny,SAXOPHONIST,retro,badge,3,True,generation_birth
1884,chill,DRUMMER,line art,full bleed,5,True,generation_birth
1885,funny,drummer,vintage,full bleed,5,True,generation_birth
1886,chill,saxophonist,distressed,badge,3,True,generation_birth
1887,funny,classical musician,watercolor,full bleed,4,True,generation_birth
1888,nostalgic,Country Fan,Watercolor,centered stack,2,False,generation_birth
1889,PROUD,Country Fan,WATERCOLOR,badge,5,False,generation_birth
1890,chill,Metalhead,distressed,scattered,2,True,generation_birth
1891,NOSTALGIC,drummer,vintage,scattered,5,False,generation_birth
1892,FUNNY,vinyl_collector,watercolor,full bleed,2,True,generation_birth
1893,FUNNY,classical musician,Watercolor,full bleed,3,False,generation_birth
1894,PROUD,vinyl_collector,BOLD GRAPHIC,scattered,4,False,generation_birth
1895,chill,drummer,retro,full bleed,1,False,generation_birth
1896,PROUD,classical musician,retro,full bleed,1,True,generation_birth
1897,chill,Guitarist,retro,badge,5,True,generation_birth
1898,Rebellious,drummer,Watercolor,scattered,3,True,generation_birth
1899,Proud,Drummer,WATERCOLOR,full bleed,4,False,generation_birth
1900,Proud,METALHEAD,watercolor,badge,4,False,generation_birth
1901,Chill,classical musician,distressed,centered stack,3,True,generation_birth
1902,Chill,classical musician,Watercolor,badge,5,True,generation_birth
1903,funny,metalhead,distressed,scattered,2,True,generation_birth
1904,nostalgic,metalhead,Vintage,badge,5,True,generation_birth
1905,Funny,SAXOPHONIST,retro,full bleed,3,False,generation_birth
1906,Chill,country fan,BOLD GRAPHIC,centered stack,5,False,generation_birth
1907,rebellious,producer,line_art,badge,4,True,generation_birth
1908,funny,classical_musician,Watercolor,full bleed,3,True,generation_birth
1909,rebellious,saxophonist,Watercolor,scattered,3,False,generation_birth
1910,nostalgic,producer,WATERCOLOR,scattered,4,False,generation_birth
1911,nostalgic,vinyl collector,DISTRESSED,full bleed,3,False,generation_birth
1912,chill,Producer,Retro,scattered,3,False,generation_birth
1913,nostalgic,metalhead,vintage,full bleed,5,False,generation_birth
1914,nostalgic,guitarist,line art,full bleed,4,True,generation_birth
1915,nostalgic,drummer,RETRO,full bleed,4,True,generation_birth
1916,funny,Metalhead,DISTRESSED,centered stack,2,True,generation_birth
1917,Nostalgic,Drummer,retro,full bleed,2,False,generation_birth
1918,chill,classical musician,Watercolor,centered stack,1,False,generation_birth
1919,NOSTALGIC,Guitarist,bold graphic,centered stack,4,False,generation_birth
1920,Funny,Drummer,distressed,scattered,6,True,generation_birth
1921,funny,classical musician,bold graphic,centered stack,2,True,generation_birth
1922,funny,vinyl collector,retro,scattered,2,True,generation_birth
1923,nostalgic,PRODUCER,Retro,scattered,5,True,generation_birth
1924,proud,country fan,Watercolor,scattered,6,True,generation_birth
1925,REBELLIOUS,PRODUCER,WATERCOLOR,badge,2,True,generation_birth
1926,Rebellious,VINYL COLLECTOR,bold graphic,full bleed,4,True,generation_birth
1927,Chill,producer,watercolor,centered stack,2,True,generation_birth
1928,nostalgic,PRODUCER,watercolor,centered stack,6,True,generation_birth
1929,Funny,METALHEAD,watercolor,centered stack,3,True,generation_birth
1930,nostalgic,Producer,retro,full bleed,3,True,generation_birth
1931,funny,Producer,bold_graphic,badge,5,True,generation_birth
1932,NOSTALGIC,vinyl_collector,retro,badge,2,True,generation_birth
1933,Chill,vinyl_collector,bold graphic,scattered,2,True,generation_birth
1934,Proud,Metalhead,watercolor,full bleed,2,False,generation_birth
1935,rebellious,drummer,vintage,full bleed,4,True,generation_birth
1936,chill,producer,watercolor,badge,2,True,generation_birth
1937,Nostalgic,classical musician,watercolor,scattered,3,True,generation_birth
1938,funny,saxophonist,retro,badge,2,True,generation_birth
1939,funny,saxophonist,retro,centered stack,2,True,generation_birth
1940,funny,producer,watercolor,centered stack,3,False,generation_birth
1941,rebellious,GUITARIST,line art,centered stack,4,True,generation_birth
1942,CHILL,Drummer,Watercolor,full bleed,1,True,generation_birth
1943,nostalgic,vinyl collector,bold graphic,scattered,2,True,generation_birth
1944,funny,vinyl collector,distressed,scattered,2,True,generation_birth
1945,nostalgic,country_fan,watercolor,badge,3,False,generation_birth
1946,Funny,producer,distressed,badge,5,True,generation_birth
1947,funny,CLASSICAL MUSICIAN,vintage,badge,2,True,generation_birth
1948,funny,Guitarist,bold_graphic,badge,6,True,generation_birth
1949,nostalgic,vinyl collector,retro,badge,6,True,generation_birth
1950,Chill,VINYL COLLECTOR,BOLD GRAPHIC,scattered,4,True,generation_birth
1951,Chill,drummer,Vintage,centered stack,6,True,generation_birth
1952,FUNNY,classical musician,distressed,scattered,3,True,generation_birth
1953,chill,PRODUCER,distressed,full bleed,5,True,generation_birth
1954,nostalgic,metalhead,VINTAGE,scattered,4,True,generation_birth
1955,nostalgic,saxophonist,RETRO,centered stack,3,False,generation_birth
1956,proud,Guitarist,LINE ART,badge,5,False,generation_birth
1957,proud,metalhead,Vintage,badge,5,False,generation_birth
1958,CHILL,producer,retro,scattered,3,False,generation_birth
1959,nostalgic,metalhead,watercolor,centered stack,2,True,generation_birth
1960,NOSTALGIC,SAXOPHONIST,distressed,full bleed,3,True,generation_birth
1961,proud,metalhead,line_art,centered stack,4,True,generation_birth
1962,Proud,classical musician,Distressed,centered stack,2,False,generation_birth
1963,chill,Saxophonist,Bold Graphic,centered stack,4,False,generation_birth
1964,FUNNY,country fan,line art,full bleed,2,False,generation_birth
1965,proud,country fan,bold_graphic,full bleed,5,True,generation_birth
1966,chill,Guitarist,retro,centered stack,3,False,generation_birth
1967,nostalgic,vinyl collector,bold graphic,badge,2,True,generation_birth
1968,rebellious,country_fan,WATERCOLOR,badge,3,True,generation_birth
1969,proud,metalhead,Line Art,full bleed,4,True,generation_birth
1970,nostalgic,CLASSICAL MUSICIAN,WATERCOLOR,centered stack,4,True,generation_birth
1971,funny,vinyl collector,Line Art,badge,1,False,generation_birth
1972,chill,COUNTRY FAN,retro,badge,4,True,generation_birth
1973,rebellious,Vinyl Collector,RETRO,full bleed,3,False,generation_birth
1974,rebellious,CLASSICAL MUSICIAN,Retro,badge,2,True,generation_birth
1975,REBELLIOUS,Metalhead,DISTRESSED,centered stack,2,False,generation_birth
1976,funny,DRUMMER,vintage,badge,2,True,generation_birth
1977,FUNNY,VINYL COLLECTOR,distressed,badge,5,False,generation_birth
1978,funny,METALHEAD,vintage,scattered,5,True,generation_birth
1979,nostalgic,vinyl_collector,VINTAGE,scattered,5,False,generation_birth
1980,nostalgic,classical musician,Retro,centered stack,3,False,generation_birth
1981,funny,drummer,RETRO,centered stack,1,True,generation_birth
1982,NOSTALGIC,METALHEAD,DISTRESSED,centered stack,2,True,generation_birth
1983,proud,Drummer,distressed,badge,5,True,generation_birth
1984,rebellious,Country Fan,retro,scattered,1,False,generation_birth
1985,Rebellious,drummer,bold_graphic,badge,2,True,generation_birth
1986,rebellious,COUNTRY FAN,LINE ART,badge,4,False,generation_birth
1987,nostalgic,vinyl collector,watercolor,centered stack,4,False,generation_birth
1988,PROUD,saxophonist,line art,badge,4,False,generation_birth
1989,Chill,GUITARIST,distressed,scattered,6,False,generation_birth
1990,rebellious,VINYL COLLECTOR,Distressed,badge,4,True,generation_birth
1991,funny,guitarist,bold graphic,badge,3,True,generation_birth
1992,chill,Vinyl Collector,line art,badge,3,False,generation_birth
1993,Nostalgic,classical_musician,distressed,scattered,3,True,generation_birth
1994,proud,classical musician,bold graphic,centered stack,4,False,generation_birth
1995,nostalgic,saxophonist,bold graphic,badge,3,True,generation_birth
1996,rebellious,Saxophonist,line art,badge,4,True,generation_birth
1997,funny,guitarist,watercolor,scattered,2,True,generation_birth
1998,proud,saxophonist,vintage,centered stack,5,True,generation_birth
1999,proud,METALHEAD,Line Art,full bleed,4,True,generation_birth
2000,Nostalgic,drummer,line art,full bleed,3,False,generation_birth
2001,rebellious,saxophonist,WATERCOLOR,scattered,3,True,generation_birth
2002,chill,vinyl_collector,VINTAGE,full bleed,5,True,generation_birth
2003,nostalgic,producer,distressed,full bleed,5,False,generation_birth
2004,Proud,guitarist,bold_graphic,centered stack,2,True,generation_birth
2005,nostalgic,Guitarist,watercolor,full bleed,3,False,generation_birth
2006,Rebellious,VINYL COLLECTOR,VINTAGE,badge,2,True,generation_birth
2007,Proud,producer,bold graphic,badge,3,True,generation_birth
2008,funny,producer,watercolor,full bleed,2,False,generation_birth
2009,funny,country fan,Vintage,scattered,3,True,generation_birth
2010,funny,producer,Watercolor,full bleed,3,True,generation_birth
2011,REBELLIOUS,saxophonist,distressed,scattered,4,True,generation_birth
2012,proud,Vinyl Collector,watercolor,badge,2,True,generation_birth
2013,nostalgic,drummer,vintage,full bleed,6,True,generation_birth
2014,chill,saxophonist,line art,full bleed,3,True,generation_birth
2015,proud,Drummer,line art,centered stack,5,False,generation_birth
2016,Funny,producer,distressed,badge,4,False,generation_birth
2017,Chill,Classical Musician,retro,badge,5,False,generation_birth
2018,CHILL,classical_musician,line art,scattered,6,True,generation_birth
2019,Proud,drummer,bold_graphic,scattered,3,True,generation_birth
2020,nostalgic,producer,bold graphic,centered stack,4,True,generation_birth
2021,chill,classical musician,watercolor,full bleed,3,True,generation_birth
2022,nostalgic,Guitarist,line art,badge,4,True,generation_birth
2023,nostalgic,country fan,watercolor,centered stack,3,True,generation_birth
2024,nostalgic,metalhead,vintage,badge,2,True,generation_birth
2025,Funny,producer,DISTRESSED,badge,4,True,generation_birth
2026,proud,metalhead,retro,full bleed,2,True,generation_birth
2027,proud,guitarist,watercolor,scattered,2,True,generation_birth
2028,nostalgic,COUNTRY FAN,watercolor,badge,2,True,generation_birth
2029,chill,PRODUCER,DISTRESSED,scattered,4,False,generation_birth
2030,rebellious,Classical Musician,retro,full bleed,1,False,generation_birth
2031,chill,metalhead,distressed,centered stack,6,True,generation_birth
2032,chill,country fan,line art,centered stack,4,False,generation_birth
2033,CHILL,drummer,Distressed,scattered,3,True,generation_birth
2034,nostalgic,vinyl collector,vintage,centered stack,3,True,generation_birth
2035,proud,Drummer,distressed,badge,4,False,generation_birth
2036,rebellious,saxophonist,line art,badge,6,True,generation_birth
2037,nostalgic,vinyl collector,watercolor,centered stack,6,True,generation_birth
2038,rebellious,vinyl_collector,vintage,centered stack,2,True,generation_birth
2039,chill,Saxophonist,bold graphic,scattered,2,True,generation_birth
2040,nostalgic,metalhead,retro,full bleed,3,False,generation_birth
2041,funny,vinyl collector,line art,centered stack,3,True,generation_birth
2042,Proud,Country Fan,BOLD GRAPHIC,full bleed,3,False,generation_birth
2043,nostalgic,drummer,WATERCOLOR,scattered,5,False,generation_birth
2044,NOSTALGIC,Metalhead,RETRO,centered stack,2,True,generation_birth
2045,chill,classical musician,RETRO,scattered,2,True,generation_birth
2046,NOSTALGIC,country_fan,line art,badge,5,True,generation_birth
2047,funny,Metalhead,distressed,full bleed,2,True,generation_birth
2048,chill,country_fan,line art,badge,2,False,generation_birth
2049,proud,classical_musician,Bold Graphic,badge,4,True,generation_birth
2050,chill,Guitarist,line_art,scattered,5,False,generation_birth
2051,proud,SAXOPHONIST,retro,badge,5,True,generation_birth
2052,proud,country fan,bold graphic,centered stack,4,True,generation_birth
2053,rebellious,drummer,bold graphic,badge,2,True,generation_birth
2054,funny,Saxophonist,line art,full bleed,1,False,generation_birth
2055,rebellious,metalhead,retro,scattered,3,True,generation_birth
2056,Chill,drummer,retro,badge,3,True,generation_birth
2057,proud,producer,BOLD GRAPHIC,scattered,5,True,generation_birth
2058,proud,country fan,vintage,full bleed,5,True,generation_birth
2059,funny,Metalhead,VINTAGE,scattered,1,False,generation_birth
2060,Proud,Saxophonist,LINE ART,badge,2,True,generation_birth
2061,funny,guitarist,distressed,badge,4,True,generation_birth
2062,chill,SAXOPHONIST,watercolor,full bleed,6,True,generation_birth
2063,funny,guitarist,Bold Graphic,scattered,4,True,generation_birth
2064,Nostalgic,GUITARIST,RETRO,centered stack,3,False,generation_birth
2065,rebellious,vinyl_collector,line art,full bleed,1,True,generation_birth
2066,nostalgic,guitarist,watercolor,full bleed,4,True,generation_birth
2067,chill,Country Fan,bold graphic,scattered,4,True,generation_birth
2068,nostalgic,GUITARIST,retro,badge,2,True,generation_birth
2069,funny,Drummer,watercolor,full bleed,3,True,generation_birth
2070,chill,drummer,bold graphic,full bleed,2,True,generation_birth
2071,Chill,METALHEAD,retro,full bleed,5,True,generation_birth
2072,nostalgic,Vinyl Collector,watercolor,centered stack,4,True,generation_birth
2073,rebellious,guitarist,Bold Graphic,centered stack,3,True,generation_birth
2074,Nostalgic,vinyl collector,distressed,full bleed,5,True,generation_birth
2075,rebellious,classical_musician,Watercolor,scattered,4,True,generation_birth
2076,funny,saxophonist,distressed,scattered,4,True,generation_birth
2077,chill,saxophonist,Distressed,scattered,3,True,generation_birth
2078,nostalgic,drummer,retro,centered stack,1,True,generation_birth
2079,proud,VINYL COLLECTOR,vintage,badge,2,True,generation_birth
2080,chill,guitarist,bold graphic,centered stack,2,True,generation_birth
2081,proud,country fan,watercolor,centered stack,3,True,generation_birth
2082,FUNNY,Classical Musician,line art,badge,3,True,generation_birth
2083,proud,metalhead,retro,scattered,3,True,generation_birth
2084,CHILL,producer,Line Art,centered stack,3,False,generation_birth
2085,NOSTALGIC,producer,line art,centered stack,6,True,generation_birth
2086,NOSTALGIC,guitarist,line art,scattered,3,True,generation_birth
2087,REBELLIOUS,Classical Musician,bold graphic,centered stack,4,False,generation_birth
2088,proud,drummer,distressed,badge,6,True,generation_birth
2089,rebellious,country fan,bold graphic,scattered,3,False,generation_birth
2090,proud,guitarist,BOLD GRAPHIC,badge,2,False,generation_birth
2091,nostalgic,vinyl collector,line art,badge,3,True,generation_birth
2092,proud,COUNTRY FAN,Line Art,full bleed,5,True,generation_birth
2093,nostalgic,classical musician,watercolor,full bleed,5,True,generation_birth
2094,funny,VINYL COLLECTOR,distressed,centered stack,4,True,generation_birth
2095,funny,saxophonist,line art,scattered,3,True,generation_birth
2096,REBELLIOUS,producer,bold graphic,scattered,4,True,generation_birth
2097,Nostalgic,vinyl collector,distressed,badge,4,False,generation_birth
2098,nostalgic,drummer,retro,centered stack,2,False,generation_birth
2099,nostalgic,DRUMMER,Bold Graphic,centered stack,4,False,generation_birth
2100,rebellious,Guitarist,line art,centered stack,2,True,generation_birth
2101,proud,Vinyl Collector,WATERCOLOR,badge,2,False,generation_birth
2102,Chill,drummer,distressed,badge,2,False,generation_birth
2103,rebellious,saxophonist,vintage,badge,2,False,generation_birth
2104,Proud,metalhead,line_art,scattered,5,True,generation_birth
2105,rebellious,country_fan,RETRO,centered stack,4,True,generation_birth
2106,rebellious,classical musician,line art,centered stack,3,False,generation_birth
2107,rebellious,country fan,WATERCOLOR,scattered,4,True,generation_birth
2108,rebellious,guitarist,Retro,centered stack,4,True,generation_birth
2109,nostalgic,classical musician,distressed,scattered,4,False,generation_birth
2110,funny,producer,distressed,badge,2,True,generation_birth
2111,nostalgic,drummer,bold_graphic,full bleed,6,True,generation_birth
2112,nostalgic,guitarist,line_art,scattered,5,True,generation_birth
2113,nostalgic,producer,bold graphic,centered stack,3,True,generation_birth
2114,Proud,classical_musician,Bold Graphic,centered stack,4,True,generation_birth
2115,Rebellious,metalhead,retro,full bleed,4,True,generation_birth
2116,nostalgic,vinyl collector,Distressed,scattered,6,True,generation_birth
2117,chill,country fan,Watercolor,scattered,6,True,generation_birth
2118,proud,country fan,distressed,centered stack,2,False,generation_birth
2119,PROUD,producer,DISTRESSED,scattered,4,True,generation_birth
2120,Nostalgic,Metalhead,Vintage,centered stack,5,True,generation_birth
2121,nostalgic,Country Fan,retro,full bleed,6,True,generation_birth
2122,rebellious,guitarist,line art,centered stack,5,True,generation_birth
2123,nostalgic,classical musician,vintage,centered stack,3,False,generation_birth
2124,rebellious,metalhead,Vintage,full bleed,3,True,generation_birth
2125,Rebellious,drummer,vintage,badge,3,True,generation_birth
2126,chill,PRODUCER,line art,full bleed,5,False,generation_birth
2127,funny,DRUMMER,vintage,full bleed,2,False,generation_birth
2128,funny,classical musician,retro,centered stack,2,True,generation_birth
2129,nostalgic,guitarist,LINE ART,scattered,4,False,generation_birth
2130,proud,country fan,retro,scattered,3,True,generation_birth
2131,nostalgic,drummer,VINTAGE,centered stack,5,True,generation_birth
2132,chill,drummer,retro,badge,4,True,generation_birth
2133,chill,DRUMMER,distressed,centered stack,2,False,generation_birth
2134,proud,producer,retro,scattered,5,True,generation_birth
2135,rebellious,Saxophonist,RETRO,full bleed,2,False,generation_birth
2136,proud,country fan,retro,badge,3,False,generation_birth
2137,nostalgic,Vinyl Collector,Bold Graphic,badge,4,True,generation_birth
2138,Proud,producer,line art,full bleed,2,False,generation_birth
2139,Chill,classical musician,retro,scattered,4,False,generation_birth
2140,proud,producer,line art,badge,5,True,generation_birth
2141,FUNNY,metalhead,line art,badge,2,True,generation_birth
2142,funny,vinyl collector,vintage,badge,5,False,generation_birth
2143,proud,Classical Musician,distressed,scattered,3,True,generation_birth
2144,PROUD,vinyl_collector,bold graphic,centered stack,4,True,generation_birth
2145,rebellious,saxophonist,retro,centered stack,3,True,generation_birth
2146,FUNNY,Guitarist,distressed,badge,2,False,generation_birth
2147,FUNNY,DRUMMER,distressed,scattered,4,True,generation_birth
2148,rebellious,vinyl_collector,vintage,centered stack,3,False,generation_birth
2149,nostalgic,vinyl collector,distressed,badge,5,True,generation_birth
2150,proud,Classical Musician,distressed,full bleed,5,True,generation_birth
2151,nostalgic,guitarist,BOLD GRAPHIC,scattered,2,False,generation_birth
2152,nostalgic,saxophonist,VINTAGE,centered stack,4,True,generation_birth
2153,Chill,Producer,watercolor,centered stack,3,True,generation_birth
2154,nostalgic,GUITARIST,watercolor,badge,6,False,generation_birth
2155,funny,guitarist,vintage,scattered,6,True,generation_birth
2156,rebellious,guitarist,Vintage,centered stack,2,True,generation_birth
2157,nostalgic,producer,line art,full bleed,2,True,generation_birth
2158,NOSTALGIC,DRUMMER,RETRO,badge,4,True,generation_birth
2159,chill,saxophonist,line art,full bleed,4,False,generation_birth
2160,Proud,metalhead,LINE ART,centered stack,6,False,generation_birth
2161,proud,classical musician,distressed,full bleed,1,True,generation_birth
2162,nostalgic,Drummer,DISTRESSED,centered stack,3,False,generation_birth
2163,proud,vinyl collector,Retro,centered stack,2,True,generation_birth
2164,chill,CLASSICAL MUSICIAN,Vintage,full bleed,6,False,generation_birth
2165,Funny,producer,retro,centered stack,2,True,generation_birth
2166,nostalgic,guitarist,line_art,badge,2,True,generation_birth
2167,Funny,guitarist,VINTAGE,scattered,2,True,generation_birth
2168,NOSTALGIC,Saxophonist,line art,centered stack,2,True,generation_birth
2169,Proud,Classical Musician,RETRO,centered stack,3,True,generation_birth
2170,CHILL,saxophonist,bold graphic,scattered,5,True,generation_birth
2171,rebellious,producer,retro,centered stack,6,True,generation_birth
2172,chill,guitarist,WATERCOLOR,scattered,5,True,generation_birth
2173,nostalgic,guitarist,VINTAGE,centered stack,5,True,generation_birth
2174,rebellious,guitarist,VINTAGE,full bleed,2,True,generation_birth
2175,nostalgic,classical musician,line art,badge,6,True,generation_birth
2176,rebellious,DRUMMER,vintage,full bleed,5,True,generation_birth
2177,CHILL,VINYL COLLECTOR,vintage,scattered,3,True,generation_birth
2178,rebellious,Producer,distressed,centered stack,2,True,generation_birth
2179,chill,saxophonist,Line Art,centered stack,4,True,generation_birth
2180,proud,DRUMMER,bold_graphic,centered stack,2,False,generation_birth
2181,FUNNY,vinyl collector,Bold Graphic,badge,3,True,generation_birth
2182,Funny,vinyl collector,Retro,badge,3,False,generation_birth
2183,proud,drummer,line art,centered stack,2,True,generation_birth
2184,funny,country fan,DISTRESSED,scattered,5,True,generation_birth
2185,Rebellious,country fan,BOLD GRAPHIC,full bleed,1,True,generation_birth
2186,proud,Saxophonist,BOLD GRAPHIC,centered stack,5,True,generation_birth
2187,rebellious,drummer,retro,badge,4,True,generation_birth
2188,nostalgic,guitarist,Vintage,centered stack,2,True,generation_birth
2189,REBELLIOUS,guitarist,line art,scattered,1,False,generation_birth
2190,rebellious,country fan,vintage,badge,3,True,generation_birth
2191,chill,Drummer,BOLD GRAPHIC,centered stack,4,True,generation_birth
2192,CHILL,METALHEAD,vintage,scattered,3,False,generation_birth
2193,REBELLIOUS,producer,BOLD GRAPHIC,centered stack,5,True,generation_birth
2194,chill,CLASSICAL MUSICIAN,watercolor,centered stack,5,False,generation_birth
2195,funny,saxophonist,distressed,full bleed,5,True,generation_birth
2196,rebellious,vinyl_collector,LINE ART,badge,4,True,generation_birth
2197,rebellious,VINYL COLLECTOR,bold graphic,centered stack,2,True,generation_birth
2198,funny,guitarist,retro,centered stack,2,True,generation_birth
2199,nostalgic,drummer,vintage,centered stack,4,True,generation_birth
2200,proud,COUNTRY FAN,Line Art,scattered,2,True,generation_birth
2201,nostalgic,guitarist,DISTRESSED,centered stack,1,True,generation_birth
2202,nostalgic,drummer,bold graphic,centered stack,4,False,generation_birth
2203,PROUD,guitarist,Distressed,scattered,5,True,generation_birth
2204,rebellious,classical musician,vintage,scattered,3,False,generation_birth
2205,proud,drummer,Distressed,badge,2,True,generation_birth
2206,chill,country fan,LINE ART,full bleed,2,False,generation_birth
2207,PROUD,producer,VINTAGE,scattered,4,True,generation_birth
2208,Proud,country fan,retro,badge,2,True,generation_birth
2209,chill,guitarist,distressed,badge,4,True,generation_birth
2210,proud,metalhead,retro,full bleed,1,True,generation_birth
2211,proud,classical musician,DISTRESSED,badge,3,True,generation_birth
2212,chill,producer,watercolor,centered stack,6,True,generation_birth
2213,rebellious,Drummer,distressed,centered stack,3,True,generation_birth
2214,PROUD,METALHEAD,retro,scattered,4,False,generation_birth
2215,NOSTALGIC,metalhead,Distressed,centered stack,4,True,generation_birth
2216,nostalgic,vinyl collector,vintage,badge,6,True,generation_birth
2217,Nostalgic,vinyl collector,bold graphic,full bleed,6,True,generation_birth
2218,rebellious,Classical Musician,RETRO,badge,6,False,generation_birth
2219,nostalgic,Country Fan,distressed,scattered,4,True,generation_birth
2220,nostalgic,guitarist,watercolor,scattered,4,True,generation_birth
2221,nostalgic,guitarist,watercolor,full bleed,6,False,generation_birth
2222,CHILL,PRODUCER,line art,centered stack,3,True,generation_birth
2223,Proud,country fan,bold graphic,centered stack,4,False,generation_birth
2224,Funny,guitarist,retro,badge,3,True,generation_birth
2225,chill,vinyl collector,retro,full bleed,2,True,generation_birth
2226,CHILL,SAXOPHONIST,watercolor,badge,3,True,generation_birth
2227,funny,classical_musician,line art,centered stack,3,True,generation_birth
2228,rebellious,GUITARIST,vintage,centered stack,4,False,generation_birth
2229,Nostalgic,classical musician,LINE ART,badge,3,True,generation_birth
2230,nostalgic,producer,bold graphic,centered stack,2,False,generation_birth
2231,CHILL,classical musician,vintage,full bleed,6,True,generation_birth
2232,proud,country fan,vintage,scattered,5,False,generation_birth
2233,nostalgic,producer,watercolor,badge,2,False,generation_birth
2234,Nostalgic,classical musician,line_art,full bleed,2,True,generation_birth
2235,funny,country fan,WATERCOLOR,badge,3,False,generation_birth
2236,Funny,METALHEAD,bold graphic,scattered,5,True,generation_birth
2237,nostalgic,drummer,retro,centered stack,5,True,generation_birth
2238,proud,SAXOPHONIST,vintage,centered stack,6,True,generation_birth
2239,rebellious,vinyl collector,bold graphic,centered stack,3,True,generation_birth
2240,Nostalgic,metalhead,retro,badge,2,False,generation_birth
2241,funny,COUNTRY FAN,distressed,full bleed,4,False,generation_birth
2242,rebellious,metalhead,bold graphic,full bleed,3,True,generation_birth
2243,proud,drummer,DISTRESSED,full bleed,2,True,generation_birth
2244,nostalgic,classical musician,line art,centered stack,4,True,generation_birth
2245,Proud,Guitarist,retro,scattered,4,True,generation_birth
2246,Chill,DRUMMER,bold graphic,scattered,3,True,generation_birth
2247,proud,saxophonist,bold graphic,scattered,4,False,generation_birth
2248,proud,country fan,watercolor,full bleed,3,False,generation_birth
2249,FUNNY,country_fan,bold graphic,centered stack,4,False,generation_birth
2250,chill,metalhead,Line Art,centered stack,3,False,generation_birth
2251,funny,country_fan,distressed,centered stack,5,True,generation_birth
2252,Funny,guitarist,vintage,centered stack,5,False,generation_birth
2253,Rebellious,country fan,VINTAGE,full bleed,2,False,generation_birth
2254,proud,drummer,RETRO,scattered,4,False,generation_birth
2255,proud,metalhead,VINTAGE,centered stack,3,True,generation_birth
2256,nostalgic,Vinyl Collector,Watercolor,full bleed,4,True,generation_birth
2257,proud,classical musician,vintage,scattered,2,False,generation_birth
2258,funny,PRODUCER,distressed,scattered,4,False,generation_birth
2259,rebellious,producer,retro,scattered,4,True,generation_birth
2260,funny,country_fan,line art,badge,6,True,generation_birth
2261,funny,GUITARIST,vintage,scattered,5,True,generation_birth
2262,proud,guitarist,vintage,badge,2,True,generation_birth
2263,Nostalgic,metalhead,Bold Graphic,scattered,2,False,generation_birth
2264,nostalgic,producer,vintage,scattered,2,True,generation_birth
2265,chill,CLASSICAL MUSICIAN,watercolor,badge,4,True,generation_birth
2266,funny,guitarist,watercolor,badge,3,False,generation_birth
2267,Rebellious,vinyl collector,distressed,scattered,6,False,generation_birth
2268,proud,saxophonist,distressed,centered stack,5,True,generation_birth
2269,Rebellious,Producer,distressed,scattered,3,True,generation_birth
2270,funny,DRUMMER,Watercolor,scattered,6,True,generation_birth
2271,funny,guitarist,vintage,badge,3,False,generation_birth
2272,Nostalgic,saxophonist,line art,scattered,3,False,generation_birth
2273,nostalgic,Metalhead,retro,full bleed,6,True,generation_birth
2274,proud,guitarist,distressed,scattered,1,True,generation_birth
2275,funny,CLASSICAL MUSICIAN,line art,badge,3,True,generation_birth
2276,PROUD,SAXOPHONIST,BOLD GRAPHIC,full bleed,6,True,generation_birth
2277,nostalgic,drummer,line art,badge,6,False,generation_birth
